created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2026-04-03T04:30:00+02:00,5382,9.16,68.20,0.000,0.000,969.24,,,,
2026-04-03T04:40:00+02:00,5383,9.15,68.17,0.000,0.000,969.27,,,,
2026-04-03T04:50:00+02:00,5384,9.03,69.40,0.000,0.000,969.29,,,,
2026-04-03T05:00:00+02:00,5385,8.99,68.90,0.000,0.000,969.31,,,,
2026-04-03T05:10:00+02:00,5386,9.17,67.53,0.000,0.000,969.32,,,,
2026-04-03T05:20:00+02:00,5387,9.17,67.67,0.000,0.000,969.35,,,,
2026-04-03T05:30:00+02:00,5388,8.98,68.06,0.000,0.000,969.40,,,,
2026-04-03T05:40:00+02:00,5389,9.09,66.88,0.000,0.000,969.48,,,,
2026-04-03T05:50:00+02:00,5390,9.24,65.39,0.000,0.000,969.56,,,,
2026-04-03T06:00:00+02:00,5391,9.17,66.73,0.000,0.000,969.68,,,,
2026-04-03T06:10:00+02:00,5392,9.33,64.80,0.000,0.000,969.78,,,,
2026-04-03T06:20:00+02:00,5393,9.38,64.48,0.000,0.000,969.87,,,,
2026-04-03T06:30:00+02:00,5394,9.34,64.51,0.000,0.000,969.95,,,,
2026-04-03T06:40:00+02:00,5395,9.36,64.16,0.000,0.000,970.07,,,,
2026-04-03T06:50:00+02:00,5396,9.16,64.98,0.000,0.000,970.19,,,,
2026-04-03T07:00:00+02:00,5397,9.13,64.81,0.000,0.000,970.29,,,,
2026-04-03T07:10:00+02:00,5398,9.17,64.89,0.000,0.000,970.40,,,,
2026-04-03T07:20:00+02:00,5399,8.85,66.37,0.000,0.000,970.51,,,,
2026-04-03T07:30:00+02:00,5400,8.98,66.74,0.000,0.000,970.64,,,,
2026-04-03T07:40:00+02:00,5401,9.07,68.06,0.000,0.000,970.75,,,,
2026-04-03T07:50:00+02:00,5402,9.44,65.48,0.000,0.000,970.86,,,,
2026-04-03T08:00:00+02:00,5403,9.81,64.82,0.000,0.000,970.96,,,,
2026-04-03T08:10:00+02:00,5404,10.56,61.72,0.000,0.000,971.10,,,,
2026-04-03T08:20:00+02:00,5405,11.06,59.36,0.000,0.000,971.22,,,,
2026-04-03T08:30:00+02:00,5406,11.39,58.93,0.000,0.000,971.32,,,,
2026-04-03T08:40:00+02:00,5407,11.59,58.15,0.000,0.000,971.43,,,,
2026-04-03T08:50:00+02:00,5408,11.78,57.86,0.000,0.000,971.53,,,,
2026-04-03T09:00:00+02:00,5409,11.97,56.75,0.000,0.000,971.63,,,,
2026-04-03T09:10:00+02:00,5410,12.17,56.31,0.000,0.000,971.75,,,,
2026-04-03T09:20:00+02:00,5411,12.36,54.94,0.000,0.000,971.86,,,,
2026-04-03T09:30:00+02:00,5412,12.40,55.41,0.000,0.000,971.95,,,,
2026-04-03T09:40:00+02:00,5413,12.42,55.28,0.000,0.000,972.05,,,,
2026-04-03T09:50:00+02:00,5414,12.46,55.54,0.000,0.000,972.13,,,,
2026-04-03T10:00:00+02:00,5415,12.64,54.10,0.000,0.000,972.24,,,,
2026-04-03T10:10:00+02:00,5416,13.01,54.04,0.000,0.000,972.37,,,,
2026-04-03T10:20:00+02:00,5417,13.38,52.47,0.000,0.000,972.50,,,,
2026-04-03T10:30:00+02:00,5418,13.38,53.25,0.000,0.000,972.59,,,,
2026-04-03T10:40:00+02:00,5419,13.83,52.03,0.000,0.000,972.65,,,,
2026-04-03T10:50:00+02:00,5420,14.82,50.02,0.000,0.000,972.73,,,,
2026-04-03T11:00:00+02:00,5421,15.34,50.07,0.000,0.000,972.80,,,,
2026-04-03T11:10:00+02:00,5422,15.65,48.08,0.000,0.000,972.87,,,,
2026-04-03T11:20:00+02:00,5423,15.34,48.21,0.000,0.000,972.93,,,,
2026-04-03T11:30:00+02:00,5424,15.72,47.58,0.000,0.000,972.95,,,,
2026-04-03T11:40:00+02:00,5425,16.81,45.83,0.000,0.000,973.01,,,,
2026-04-03T11:50:00+02:00,5426,16.76,45.31,0.000,0.000,973.04,,,,
2026-04-03T12:00:00+02:00,5427,16.72,45.80,0.000,0.000,973.07,,,,
2026-04-03T12:10:00+02:00,5428,16.50,44.64,0.000,0.000,973.14,,,,
2026-04-03T12:20:00+02:00,5429,16.85,44.65,0.000,0.000,973.17,,,,
2026-04-03T12:30:00+02:00,5430,17.30,43.60,0.000,0.000,973.18,,,,
2026-04-03T12:40:00+02:00,5431,17.36,42.54,0.000,0.000,973.21,,,,
2026-04-03T12:50:00+02:00,5432,17.23,43.07,0.000,0.000,973.23,,,,
2026-04-03T13:00:00+02:00,5433,17.61,42.31,0.000,0.000,973.29,,,,
2026-04-03T13:10:00+02:00,5434,18.34,43.02,0.000,0.000,973.33,,,,
2026-04-03T13:20:00+02:00,5435,17.84,41.89,0.000,0.000,973.36,,,,
2026-04-03T13:30:00+02:00,5436,17.88,42.00,0.000,0.000,973.39,,,,
2026-04-03T13:40:00+02:00,5437,18.23,42.13,0.000,0.000,973.43,,,,
2026-04-03T13:50:00+02:00,5438,18.37,42.28,0.000,0.000,973.42,,,,
2026-04-03T14:00:00+02:00,5439,18.56,41.60,0.000,0.000,973.43,,,,
2026-04-03T14:10:00+02:00,5440,18.56,42.33,0.000,0.000,973.45,,,,
2026-04-03T14:20:00+02:00,5441,18.57,40.34,0.000,0.000,973.44,,,,
2026-04-03T14:30:00+02:00,5442,18.68,40.06,0.000,0.000,973.46,,,,
2026-04-03T14:40:00+02:00,5443,18.63,39.95,0.000,0.000,973.44,,,,
2026-04-03T14:50:00+02:00,5444,18.60,38.94,0.000,0.000,973.43,,,,
2026-04-03T15:00:00+02:00,5445,20.02,37.34,0.000,0.000,973.44,,,,
2026-04-03T15:10:00+02:00,5446,19.30,37.65,0.000,0.000,973.42,,,,
2026-04-03T15:20:00+02:00,5447,20.08,37.91,0.000,0.000,973.44,,,,
2026-04-03T15:30:00+02:00,5448,19.66,36.56,0.000,0.000,973.39,,,,
2026-04-03T15:40:00+02:00,5449,20.28,36.15,0.000,0.000,973.41,,,,
2026-04-03T15:50:00+02:00,5450,19.98,36.92,0.000,0.000,973.38,,,,
2026-04-03T16:00:00+02:00,5451,19.95,37.48,0.000,0.000,973.35,,,,
2026-04-03T16:10:00+02:00,5452,20.43,36.46,0.000,0.000,973.35,,,,
2026-04-03T16:20:00+02:00,5453,20.42,37.29,0.000,0.000,973.32,,,,
2026-04-03T16:30:00+02:00,5454,20.52,35.85,0.000,0.000,973.32,,,,
2026-04-03T16:40:00+02:00,5455,20.04,36.94,0.000,0.000,973.33,,,,
2026-04-03T16:50:00+02:00,5456,20.48,37.55,0.000,0.000,973.35,,,,
2026-04-03T17:00:00+02:00,5457,21.43,35.14,0.000,0.000,973.35,,,,
2026-04-03T17:10:00+02:00,5458,20.28,36.34,0.000,0.000,973.38,,,,
2026-04-03T17:20:00+02:00,5459,20.33,36.94,0.000,0.000,973.40,,,,
2026-04-03T17:30:00+02:00,5460,21.49,35.95,0.000,0.000,973.43,,,,
2026-04-03T17:40:00+02:00,5461,20.98,36.27,0.000,0.000,973.47,,,,
2026-04-03T17:50:00+02:00,5462,21.69,34.26,0.000,0.000,973.56,,,,
2026-04-03T18:00:00+02:00,5463,20.66,35.11,0.000,0.000,973.63,,,,
2026-04-03T18:10:00+02:00,5464,20.70,34.78,0.000,0.000,973.70,,,,
2026-04-03T18:20:00+02:00,5465,20.39,35.20,0.000,0.000,973.78,,,,
2026-04-03T18:30:00+02:00,5466,20.01,35.63,0.000,0.000,973.84,,,,
2026-04-03T18:40:00+02:00,5467,19.26,36.75,0.000,0.000,973.93,,,,
2026-04-03T18:50:00+02:00,5468,19.29,36.08,0.000,0.000,974.03,,,,
2026-04-03T19:00:00+02:00,5469,19.02,37.86,0.000,0.000,974.14,,,,
2026-04-03T19:10:00+02:00,5470,18.57,38.01,0.000,0.000,974.23,,,,
2026-04-03T19:20:00+02:00,5471,17.41,39.55,0.000,0.000,974.34,,,,
2026-04-03T19:30:00+02:00,5472,17.19,40.87,0.000,0.000,974.44,,,,
2026-04-03T19:40:00+02:00,5473,16.58,42.66,0.000,0.000,974.55,,,,
2026-04-03T19:50:00+02:00,5474,15.62,44.18,0.000,0.000,974.68,,,,
2026-04-03T20:00:00+02:00,5475,14.86,45.64,0.000,0.000,974.79,,,,
2026-04-03T20:10:00+02:00,5476,14.42,48.18,0.000,0.000,974.95,,,,
2026-04-03T20:20:00+02:00,5477,14.00,48.70,0.000,0.000,975.12,,,,
2026-04-03T20:30:00+02:00,5478,13.66,48.92,0.000,0.000,975.29,,,,
2026-04-03T20:40:00+02:00,5479,13.49,48.62,0.000,0.000,975.45,,,,
2026-04-03T20:50:00+02:00,5480,13.14,50.37,0.000,0.000,975.61,,,,
2026-04-03T21:00:00+02:00,5481,12.77,51.67,0.000,0.000,975.77,,,,
2026-04-03T21:10:00+02:00,5482,12.70,51.51,0.000,0.000,975.97,,,,
2026-04-03T21:20:00+02:00,5483,12.52,52.04,0.000,0.000,976.16,,,,
2026-04-03T21:30:00+02:00,5484,12.42,51.25,0.000,0.000,976.34,,,,
2026-04-03T21:40:00+02:00,5485,12.24,52.45,0.000,0.000,976.50,,,,
2026-04-03T21:50:00+02:00,5486,12.17,52.81,0.000,0.000,976.64,,,,
2026-04-03T22:00:00+02:00,5487,11.87,53.28,0.000,0.000,976.78,,,,
2026-04-03T22:10:00+02:00,5488,11.87,53.14,0.000,0.000,976.90,,,,
2026-04-03T22:20:00+02:00,5489,11.84,52.95,0.000,0.000,977.03,,,,
2026-04-03T22:30:00+02:00,5490,11.61,53.77,0.000,0.000,977.15,,,,
2026-04-03T22:40:00+02:00,5491,11.60,53.19,0.000,0.000,977.26,,,,
2026-04-03T22:50:00+02:00,5492,11.14,55.08,0.000,0.000,977.34,,,,
2026-04-03T23:00:00+02:00,5493,11.11,54.34,0.000,0.000,977.44,,,,
2026-04-03T23:10:00+02:00,5494,11.23,53.63,0.000,0.000,977.56,,,,
2026-04-03T23:20:00+02:00,5495,11.16,54.62,0.000,0.000,977.62,,,,
2026-04-03T23:30:00+02:00,5496,11.14,54.21,0.000,0.000,977.71,,,,
2026-04-03T23:40:00+02:00,5497,10.94,54.40,0.000,0.000,977.79,,,,
2026-04-03T23:50:00+02:00,5498,10.74,55.48,0.000,0.000,977.86,,,,
2026-04-04T00:00:00+02:00,5499,11.27,52.32,0.000,0.000,977.96,,,,
2026-04-04T00:10:00+02:00,5500,11.47,51.34,0.000,0.000,978.01,,,,
2026-04-04T00:20:00+02:00,5501,11.88,48.47,0.000,0.000,978.06,,,,
2026-04-04T00:30:00+02:00,5502,11.88,48.07,0.000,0.000,978.12,,,,
2026-04-04T00:40:00+02:00,5503,11.84,47.82,0.000,0.000,978.19,,,,
2026-04-04T00:50:00+02:00,5504,11.97,46.97,0.000,0.000,978.27,,,,
2026-04-04T01:00:00+02:00,5505,11.84,48.00,0.000,0.000,978.33,,,,
2026-04-04T01:10:00+02:00,5506,11.46,49.56,0.000,0.000,978.38,,,,
2026-04-04T01:20:00+02:00,5507,11.14,50.59,0.000,0.000,978.43,,,,
2026-04-04T01:30:00+02:00,5508,10.47,53.83,0.000,0.000,978.51,,,,
2026-04-04T01:40:00+02:00,5509,10.40,53.43,0.000,0.000,978.58,,,,
2026-04-04T01:50:00+02:00,5510,10.39,53.33,0.000,0.000,978.68,,,,
2026-04-04T02:00:00+02:00,5511,9.98,54.97,0.000,0.000,978.74,,,,
2026-04-04T02:10:00+02:00,5512,9.86,55.18,0.000,0.000,978.83,,,,
2026-04-04T02:20:00+02:00,5513,9.74,55.41,0.000,0.000,978.89,,,,
2026-04-04T02:30:00+02:00,5514,9.59,56.10,0.000,0.000,978.94,,,,
2026-04-04T02:40:00+02:00,5515,9.58,56.03,0.000,0.000,978.99,,,,
2026-04-04T02:50:00+02:00,5516,9.55,55.91,0.000,0.000,979.05,,,,
2026-04-04T03:00:00+02:00,5517,9.51,56.14,0.000,0.000,979.09,,,,
2026-04-04T03:10:00+02:00,5518,9.57,55.55,0.000,0.000,979.14,,,,
2026-04-04T03:20:00+02:00,5519,9.78,55.10,0.000,0.000,979.17,,,,
2026-04-04T03:30:00+02:00,5520,9.78,55.23,0.000,0.000,979.23,,,,
2026-04-04T03:40:00+02:00,5521,9.84,54.98,0.000,0.000,979.27,,,,
2026-04-04T03:50:00+02:00,5522,9.65,55.68,0.000,0.000,979.31,,,,
2026-04-04T04:00:00+02:00,5523,9.44,56.02,0.000,0.000,979.32,,,,
2026-04-04T04:10:00+02:00,5524,9.57,55.59,0.000,0.000,979.34,,,,
2026-04-04T04:20:00+02:00,5525,9.15,58.05,0.000,0.000,979.35,,,,
2026-04-04T04:30:00+02:00,5526,9.17,56.71,0.000,0.000,979.38,,,,
2026-04-04T04:40:00+02:00,5527,8.85,58.26,0.000,0.000,979.42,,,,
2026-04-04T04:50:00+02:00,5528,8.86,57.87,0.000,0.000,979.46,,,,
2026-04-04T05:00:00+02:00,5529,8.83,57.75,0.000,0.000,979.52,,,,
2026-04-04T05:10:00+02:00,5530,8.88,57.98,0.000,0.000,979.56,,,,
2026-04-04T05:20:00+02:00,5531,9.43,55.96,0.000,0.000,979.62,,,,
2026-04-04T05:30:00+02:00,5532,9.28,56.44,0.000,0.000,979.68,,,,
2026-04-04T05:40:00+02:00,5533,9.13,57.42,0.000,0.000,979.74,,,,
2026-04-04T05:50:00+02:00,5534,8.88,57.98,0.000,0.000,979.77,,,,
2026-04-04T06:00:00+02:00,5535,8.90,57.64,0.000,0.000,979.80,,,,
2026-04-04T06:10:00+02:00,5536,8.57,58.99,0.000,0.000,979.80,,,,
2026-04-04T06:20:00+02:00,5537,9.03,57.60,0.000,0.000,979.81,,,,
2026-04-04T06:30:00+02:00,5538,8.54,59.28,0.000,0.000,979.83,,,,
2026-04-04T06:40:00+02:00,5539,8.24,60.27,0.000,0.000,979.88,,,,
2026-04-04T06:50:00+02:00,5540,8.16,61.53,0.000,0.000,979.96,,,,
2026-04-04T07:00:00+02:00,5541,8.17,60.60,0.000,0.000,980.04,,,,
2026-04-04T07:10:00+02:00,5542,8.55,58.95,0.000,0.000,980.15,,,,
2026-04-04T07:20:00+02:00,5543,8.64,59.74,0.000,0.000,980.29,,,,
2026-04-04T07:30:00+02:00,5544,8.52,60.07,0.000,0.000,980.40,,,,
2026-04-04T07:40:00+02:00,5545,8.64,59.77,0.000,0.000,980.53,,,,
2026-04-04T07:50:00+02:00,5546,8.85,59.77,0.000,0.000,980.68,,,,
2026-04-04T08:00:00+02:00,5547,8.82,60.38,0.000,0.000,980.81,,,,
2026-04-04T08:10:00+02:00,5548,8.95,59.56,0.000,0.000,980.95,,,,
2026-04-04T08:20:00+02:00,5549,9.12,59.10,0.000,0.000,981.08,,,,
2026-04-04T08:30:00+02:00,5550,9.27,60.82,0.000,0.000,981.20,,,,
2026-04-04T08:40:00+02:00,5551,9.43,58.65,0.000,0.000,981.31,,,,
2026-04-04T08:50:00+02:00,5552,9.55,59.06,0.000,0.000,981.39,,,,
2026-04-04T09:00:00+02:00,5553,9.68,58.37,0.000,0.000,981.47,,,,
2026-04-04T09:10:00+02:00,5554,9.82,65.01,0.000,0.000,981.54,,,,
2026-04-04T09:20:00+02:00,5555,10.60,59.67,0.000,0.000,981.65,,,,
2026-04-04T09:30:00+02:00,5556,11.67,59.93,0.000,0.000,981.74,,,,
2026-04-04T09:40:00+02:00,5557,12.90,53.25,0.000,0.000,981.82,,,,
2026-04-04T09:50:00+02:00,5558,13.38,58.72,0.000,0.000,981.89,,,,
2026-04-04T10:00:00+02:00,5559,14.07,56.71,0.000,0.000,981.96,,,,
2026-04-04T10:10:00+02:00,5560,15.73,53.14,0.000,0.000,982.02,,,,
2026-04-04T10:20:00+02:00,5561,15.97,48.32,0.000,0.000,982.09,,,,
2026-04-04T10:30:00+02:00,5562,16.99,40.37,0.000,0.000,982.16,,,,
2026-04-04T10:40:00+02:00,5563,17.55,39.45,0.000,0.000,982.19,,,,
2026-04-04T10:50:00+02:00,5564,17.84,37.46,0.000,0.000,982.21,,,,
2026-04-04T11:00:00+02:00,5565,18.88,35.41,0.000,0.000,982.20,,,,
2026-04-04T11:10:00+02:00,5566,19.09,35.19,0.000,0.000,982.20,,,,
2026-04-04T11:20:00+02:00,5567,19.52,34.82,0.000,0.000,982.22,,,,
2026-04-04T11:30:00+02:00,5568,19.40,35.27,0.000,0.000,982.23,,,,
2026-04-04T11:40:00+02:00,5569,19.74,35.02,0.000,0.000,982.26,,,,
2026-04-04T11:50:00+02:00,5570,20.55,33.67,0.000,0.000,982.28,,,,
2026-04-04T12:00:00+02:00,5571,20.09,34.19,0.000,0.000,982.29,,,,
2026-04-04T12:10:00+02:00,5572,20.14,33.95,0.000,0.000,982.32,,,,
2026-04-04T12:20:00+02:00,5573,20.84,31.54,0.000,0.000,982.33,,,,
2026-04-04T12:30:00+02:00,5574,20.74,33.47,0.000,0.000,982.33,,,,
2026-04-04T12:40:00+02:00,5575,21.03,32.47,0.000,0.000,982.31,,,,
2026-04-04T12:50:00+02:00,5576,21.20,31.12,0.000,0.000,982.27,,,,
2026-04-04T13:00:00+02:00,5577,21.79,30.37,0.000,0.000,982.25,,,,
2026-04-04T13:10:00+02:00,5578,21.52,31.82,0.000,0.000,982.20,,,,
2026-04-04T13:20:00+02:00,5579,21.73,31.94,0.000,0.000,982.13,,,,
2026-04-04T13:30:00+02:00,5580,21.14,30.65,0.000,0.000,982.07,,,,
2026-04-04T13:40:00+02:00,5581,21.87,30.40,0.000,0.000,982.02,,,,
2026-04-04T13:50:00+02:00,5582,21.34,32.20,0.000,0.000,981.96,,,,
2026-04-04T14:00:00+02:00,5583,21.52,32.45,0.000,0.000,981.96,,,,
2026-04-04T14:10:00+02:00,5584,21.83,33.73,0.000,0.000,981.95,,,,
2026-04-04T14:20:00+02:00,5585,22.16,32.17,0.000,0.000,981.91,,,,
2026-04-04T14:30:00+02:00,5586,22.10,30.93,0.000,0.000,981.89,,,,
2026-04-04T14:40:00+02:00,5587,22.35,31.08,0.000,0.000,981.85,,,,
2026-04-04T14:50:00+02:00,5588,22.54,31.43,0.000,0.000,981.82,,,,
2026-04-04T15:00:00+02:00,5589,22.95,31.91,0.000,0.000,981.79,,,,
2026-04-04T15:10:00+02:00,5590,22.65,30.88,0.000,0.000,981.73,,,,
2026-04-04T15:20:00+02:00,5591,22.54,29.79,0.000,0.000,981.68,,,,
2026-04-04T15:30:00+02:00,5592,23.10,29.78,0.000,0.000,981.63,,,,
2026-04-04T15:40:00+02:00,5593,23.99,29.82,0.000,0.000,981.57,,,,
2026-04-04T15:50:00+02:00,5594,23.95,29.45,0.000,0.000,981.46,,,,
2026-04-04T16:00:00+02:00,5595,23.28,31.01,0.000,0.000,981.38,,,,
2026-04-04T16:10:00+02:00,5596,23.36,30.92,0.000,0.000,981.30,,,,
2026-04-04T16:20:00+02:00,5597,23.46,30.63,0.000,0.000,981.20,,,,
2026-04-04T16:30:00+02:00,5598,23.17,30.54,0.000,0.000,981.13,,,,
2026-04-04T16:40:00+02:00,5599,23.33,31.04,0.000,0.000,981.08,,,,
2026-04-04T16:50:00+02:00,5600,24.46,29.09,0.000,0.000,981.06,,,,
2026-04-04T17:00:00+02:00,5601,22.92,30.01,0.000,0.000,981.03,,,,
2026-04-04T17:10:00+02:00,5602,23.69,29.81,0.000,0.000,981.02,,,,
2026-04-04T17:20:00+02:00,5603,23.95,29.84,0.000,0.000,980.99,,,,
2026-04-04T17:30:00+02:00,5604,23.64,28.95,0.000,0.000,980.99,,,,
2026-04-04T17:40:00+02:00,5605,24.14,29.87,0.000,0.000,981.00,,,,
2026-04-04T17:50:00+02:00,5606,25.02,27.79,0.000,0.000,980.99,,,,
2026-04-04T18:00:00+02:00,5607,24.13,28.58,0.000,0.000,980.99,,,,
2026-04-04T18:10:00+02:00,5608,23.55,30.06,0.000,0.000,980.97,,,,
2026-04-04T18:20:00+02:00,5609,23.47,30.50,0.000,0.000,980.96,,,,
2026-04-04T18:30:00+02:00,5610,23.69,28.98,0.000,0.000,980.98,,,,
2026-04-04T18:40:00+02:00,5611,23.59,29.91,0.000,0.000,981.01,,,,
2026-04-04T18:50:00+02:00,5612,22.99,30.10,0.000,0.000,981.05,,,,
2026-04-04T19:00:00+02:00,5613,22.69,30.67,0.000,0.000,981.08,,,,
2026-04-04T19:10:00+02:00,5614,22.25,33.29,0.000,0.000,981.12,,,,
2026-04-04T19:20:00+02:00,5615,21.92,32.59,0.000,0.000,981.17,,,,
2026-04-04T19:30:00+02:00,5616,20.69,36.18,0.000,0.000,981.23,,,,
2026-04-04T19:40:00+02:00,5617,19.67,39.17,0.000,0.000,981.31,,,,
2026-04-04T19:50:00+02:00,5618,18.84,39.94,0.000,0.000,981.43,,,,
2026-04-04T20:00:00+02:00,5619,18.06,41.20,0.000,0.000,981.54,,,,
2026-04-04T20:10:00+02:00,5620,17.43,43.27,0.000,0.000,981.64,,,,
2026-04-04T20:20:00+02:00,5621,17.05,44.20,0.000,0.000,981.74,,,,
2026-04-04T20:30:00+02:00,5622,16.69,44.62,0.000,0.000,981.84,,,,
2026-04-04T20:40:00+02:00,5623,16.50,45.17,0.000,0.000,981.98,,,,
2026-04-04T20:50:00+02:00,5624,16.12,45.86,0.000,0.000,982.13,,,,
2026-04-04T21:00:00+02:00,5625,16.10,45.59,0.000,0.000,982.28,,,,
2026-04-04T21:10:00+02:00,5626,15.96,45.84,0.000,0.000,982.42,,,,
2026-04-04T21:20:00+02:00,5627,15.66,46.56,0.000,0.000,982.56,,,,
2026-04-04T21:30:00+02:00,5628,15.49,46.49,0.000,0.000,982.68,,,,
2026-04-04T21:40:00+02:00,5629,15.27,47.34,0.000,0.000,982.79,,,,
2026-04-04T21:50:00+02:00,5630,15.14,47.58,0.000,0.000,982.88,,,,
2026-04-04T22:00:00+02:00,5631,15.01,47.62,0.000,0.000,982.95,,,,
2026-04-04T22:10:00+02:00,5632,14.94,47.93,0.000,0.000,983.05,,,,
2026-04-04T22:20:00+02:00,5633,14.59,49.12,0.000,0.000,983.14,,,,
2026-04-04T22:30:00+02:00,5634,14.38,48.70,0.000,0.000,983.22,,,,
2026-04-04T22:40:00+02:00,5635,14.42,48.09,0.000,0.000,983.31,,,,
2026-04-04T22:50:00+02:00,5636,14.42,46.60,0.000,0.000,983.40,,,,
2026-04-04T23:00:00+02:00,5637,14.27,47.72,0.000,0.000,983.48,,,,
2026-04-04T23:10:00+02:00,5638,14.00,48.68,0.000,0.000,983.57,,,,
2026-04-04T23:20:00+02:00,5639,13.63,50.05,0.000,0.000,983.66,,,,
2026-04-04T23:30:00+02:00,5640,13.28,51.87,0.000,0.000,983.72,,,,
2026-04-04T23:40:00+02:00,5641,13.55,49.35,0.000,0.000,983.76,,,,
2026-04-04T23:50:00+02:00,5642,13.36,50.42,0.000,0.000,983.80,,,,
2026-04-05T00:00:00+02:00,5643,13.31,49.39,0.000,0.000,983.85,,,,
2026-04-05T00:10:00+02:00,5644,13.05,49.99,0.000,0.000,983.92,,,,
2026-04-05T00:20:00+02:00,5645,12.87,49.53,0.000,0.000,983.99,,,,
2026-04-05T00:30:00+02:00,5646,12.60,49.96,0.000,0.000,984.06,,,,
2026-04-05T00:40:00+02:00,5647,12.45,51.19,0.000,0.000,984.12,,,,
2026-04-05T00:50:00+02:00,5648,12.25,51.25,0.000,0.000,984.19,,,,
2026-04-05T01:00:00+02:00,5649,12.38,51.24,0.000,0.000,984.21,,,,
2026-04-05T01:10:00+02:00,5650,12.24,50.85,0.000,0.000,984.24,,,,
2026-04-05T01:20:00+02:00,5651,11.97,51.08,0.000,0.000,984.28,,,,
2026-04-05T01:30:00+02:00,5652,12.01,50.81,0.000,0.000,984.29,,,,
2026-04-05T01:40:00+02:00,5653,12.33,49.12,0.000,0.000,984.30,,,,
2026-04-05T01:50:00+02:00,5654,12.24,50.05,0.000,0.000,984.34,,,,
2026-04-05T02:00:00+02:00,5655,12.04,51.31,0.000,0.000,984.40,,,,
2026-04-05T02:10:00+02:00,5656,11.77,51.06,0.000,0.000,984.45,,,,
2026-04-05T02:20:00+02:00,5657,11.66,51.51,0.000,0.000,984.50,,,,
2026-04-05T02:30:00+02:00,5658,11.59,52.07,0.000,0.000,984.52,,,,
2026-04-05T02:40:00+02:00,5659,11.47,52.32,0.000,0.000,984.54,,,,
2026-04-05T02:50:00+02:00,5660,11.37,52.92,0.000,0.000,984.54,,,,
2026-04-05T03:00:00+02:00,5661,11.30,52.69,0.000,0.000,984.56,,,,
2026-04-05T03:10:00+02:00,5662,11.12,53.08,0.000,0.000,984.57,,,,
2026-04-05T03:20:00+02:00,5663,11.14,51.20,0.000,0.000,984.59,,,,
2026-04-05T03:30:00+02:00,5664,11.20,52.27,0.000,0.000,984.61,,,,
2026-04-05T03:40:00+02:00,5665,11.15,52.01,0.000,0.000,984.62,,,,
2026-04-05T03:50:00+02:00,5666,10.95,52.70,0.000,0.000,984.61,,,,
2026-04-05T04:00:00+02:00,5667,11.09,51.43,0.000,0.000,984.62,,,,
2026-04-05T04:10:00+02:00,5668,10.72,53.70,0.000,0.000,984.69,,,,
2026-04-05T04:20:00+02:00,5669,10.58,53.58,0.000,0.000,984.75,,,,
2026-04-05T04:30:00+02:00,5670,10.60,53.25,0.000,0.000,984.79,,,,
2026-04-05T04:40:00+02:00,5671,10.88,51.83,0.000,0.000,984.82,,,,
2026-04-05T04:50:00+02:00,5672,10.78,52.74,0.000,0.000,984.83,,,,
2026-04-05T05:00:00+02:00,5673,10.72,53.40,0.000,0.000,984.86,,,,
2026-04-05T05:10:00+02:00,5674,10.82,52.89,0.000,0.000,984.87,,,,
2026-04-05T05:20:00+02:00,5675,10.96,53.18,0.000,0.000,984.86,,,,
2026-04-05T05:30:00+02:00,5676,11.08,53.07,0.000,0.000,984.85,,,,
2026-04-05T05:40:00+02:00,5677,10.88,53.37,0.000,0.000,984.84,,,,
2026-04-05T05:50:00+02:00,5678,10.68,53.11,0.000,0.000,984.85,,,,
2026-04-05T06:00:00+02:00,5679,9.58,58.86,0.000,0.000,984.86,,,,
2026-04-05T06:10:00+02:00,5680,9.28,59.76,0.000,0.000,984.91,,,,
2026-04-05T06:20:00+02:00,5681,9.71,56.44,0.000,0.000,984.93,,,,
2026-04-05T06:30:00+02:00,5682,9.91,55.63,0.000,0.000,984.95,,,,
2026-04-05T06:40:00+02:00,5683,9.75,56.47,0.000,0.000,984.99,,,,
2026-04-05T06:50:00+02:00,5684,9.58,57.08,0.000,0.000,985.03,,,,
2026-04-05T07:00:00+02:00,5685,9.71,57.62,0.000,0.000,985.04,,,,
2026-04-05T07:10:00+02:00,5686,9.93,56.55,0.000,0.000,985.07,,,,
2026-04-05T07:20:00+02:00,5687,10.12,56.49,0.000,0.000,985.10,,,,
2026-04-05T07:30:00+02:00,5688,10.12,56.76,0.000,0.000,985.14,,,,
2026-04-05T07:40:00+02:00,5689,10.22,57.82,0.000,0.000,985.16,,,,
2026-04-05T07:50:00+02:00,5690,10.32,58.36,0.000,0.000,985.17,,,,
2026-04-05T08:00:00+02:00,5691,10.44,56.78,0.000,0.000,985.22,,,,
2026-04-05T08:10:00+02:00,5692,10.32,58.86,0.000,0.000,985.26,,,,
2026-04-05T08:20:00+02:00,5693,9.88,60.45,0.000,0.000,985.32,,,,
2026-04-05T08:30:00+02:00,5694,9.74,61.85,0.000,0.000,985.38,,,,
2026-04-05T08:40:00+02:00,5695,9.70,65.61,0.000,0.000,985.47,,,,
2026-04-05T08:50:00+02:00,5696,10.01,63.05,0.000,0.000,985.54,,,,
2026-04-05T09:00:00+02:00,5697,10.23,61.52,0.000,0.000,985.61,,,,
2026-04-05T09:10:00+02:00,5698,10.51,61.28,0.000,0.000,985.66,,,,
